Traj,wmTraj,month,depth,mean_N
40,Atlantic,1,0,10.192450940608978
40,Atlantic,1,5,10.279351532459259
40,Atlantic,1,10,10.38602602481842
40,Atlantic,1,15,10.457240164279938
40,Atlantic,1,20,10.44226324558258
40,Atlantic,1,25,10.37634652853012
40,Atlantic,1,30,10.261119961738586
40,Atlantic,1,35,10.266699731349945
40,Atlantic,1,40,10.397216856479645
40,Atlantic,1,45,10.425644993782043
40,Atlantic,1,50,10.534924685955048
40,Atlantic,1,55,10.632872939109802
40,Atlantic,1,60,10.689204096794128
40,Atlantic,1,65,10.714864909648895
40,Atlantic,1,70,10.755266726016998
40,Atlantic,1,75,10.761903524398804
40,Atlantic,1,80,10.982468664646149
40,Atlantic,1,85,11.033983767032623
40,Atlantic,1,90,11.008683621883392
40,Atlantic,1,95,11.137364566326141
40,Atlantic,1,100,11.118084490299225
40,Atlantic,1,125,10.969318509101868
40,Atlantic,1,150,10.869222700595856
40,Atlantic,1,175,11.112229347229004
40,Atlantic,1,200,10.86137186686198
40,Atlantic,1,225,11.30412000020345
40,Atlantic,1,250,11.265775235493978
40,Atlantic,1,275,11.298626263936361
40,Atlantic,1,300,11.265504709879558
40,Atlantic,1,325,11.49189052581787
40,Atlantic,1,350,11.628071975708007
40,Atlantic,1,375,11.709744071960449
40,Atlantic,1,400,11.941952196756999
40,Atlantic,1,425,11.728892962137857
40,Atlantic,1,450,11.909857940673827
40,Atlantic,1,475,12.373144912719727
40,Atlantic,1,500,12.958584104265485
40,Atlantic,1,550,12.442173617226738
40,Atlantic,1,600,12.491649701045109
40,Atlantic,1,650,14.095296199505146
40,Atlantic,1,700,12.500449180603027
40,Atlantic,1,750,14.021848898667555
40,Atlantic,1,800,14.844294548034668
40,Atlantic,2,0,10.569258332252502
40,Atlantic,2,5,10.471620440483093
40,Atlantic,2,10,10.544636130332947
40,Atlantic,2,15,10.456643342971802
40,Atlantic,2,20,10.439058780670166
40,Atlantic,2,25,10.452816128730774
40,Atlantic,2,30,10.464464664459229
40,Atlantic,2,35,10.500611782073975
40,Atlantic,2,40,10.530109524726868
40,Atlantic,2,45,10.552425146102905
40,Atlantic,2,50,10.685727596282959
40,Atlantic,2,55,10.736824750900269
40,Atlantic,2,60,10.773627996444702
40,Atlantic,2,65,10.802088379859924
40,Atlantic,2,70,10.854388236999512
40,Atlantic,2,75,10.870903968811035
40,Atlantic,2,80,11.153767108917236
40,Atlantic,2,85,11.232114791870117
40,Atlantic,2,90,11.387549638748169
40,Atlantic,2,95,11.423831105232239
40,Atlantic,2,100,11.776062250137329
40,Atlantic,2,125,12.231300711631775
40,Atlantic,2,150,12.324526309967041
40,Atlantic,2,175,12.358050465583801
40,Atlantic,2,200,12.605737447738647
40,Atlantic,2,225,12.688141107559204
40,Atlantic,2,250,12.472381949424744
40,Atlantic,2,275,12.51217246055603
40,Atlantic,2,300,12.542889475822449
40,Atlantic,2,325,12.540302753448486
40,Atlantic,2,350,12.572427034378052
40,Atlantic,2,375,12.646861910820007
40,Atlantic,2,400,12.928432822227478
40,Atlantic,2,425,12.902006149291992
40,Atlantic,2,450,13.132043838500977
40,Atlantic,2,475,13.297704577445984
40,Atlantic,2,500,13.35948440006801
40,Atlantic,2,550,13.87667451586042
40,Atlantic,2,600,13.535746846880231
40,Atlantic,2,650,13.676608903067452
40,Atlantic,2,700,14.029307092939105
40,Atlantic,2,750,13.614567075456891
40,Atlantic,2,800,14.387212344578334
40,Atlantic,3,0,10.958390998840333
40,Atlantic,3,5,10.97607250213623
40,Atlantic,3,10,11.32567253112793
40,Atlantic,3,15,11.56203556060791
40,Atlantic,3,20,11.489238929748534
40,Atlantic,3,25,11.644246482849121
40,Atlantic,3,30,11.599315452575684
40,Atlantic,3,35,11.692391395568848
40,Atlantic,3,40,11.694775581359863
40,Atlantic,3,45,11.712972640991211
40,Atlantic,3,50,11.753197860717773
40,Atlantic,3,55,11.77997932434082
40,Atlantic,3,60,11.838483238220215
40,Atlantic,3,65,11.866925048828126
40,Atlantic,3,70,11.91460132598877
40,Atlantic,3,75,11.93321590423584
40,Atlantic,3,80,11.960164070129395
40,Atlantic,3,85,11.960001945495605
40,Atlantic,3,90,12.04228172302246
40,Atlantic,3,95,12.08563232421875
40,Atlantic,3,100,12.545921134948731
40,Atlantic,3,125,12.493892097473145
40,Atlantic,3,150,12.446776580810546
40,Atlantic,3,175,12.43812313079834
40,Atlantic,3,200,12.294484710693359
40,Atlantic,3,225,12.364487266540527
40,Atlantic,3,250,12.220388793945313
40,Atlantic,3,275,12.232468032836914
40,Atlantic,3,300,12.433359146118164
40,Atlantic,3,325,12.406806373596192
40,Atlantic,3,350,12.494761085510254
40,Atlantic,3,375,12.507245445251465
40,Atlantic,3,400,12.56701717376709
40,Atlantic,3,425,12.555328941345214
40,Atlantic,3,450,12.687050056457519
40,Atlantic,3,475,12.656875228881836
40,Atlantic,3,500,12.550773811340331
40,Atlantic,3,550,12.731809043884278
40,Atlantic,3,600,13.090842056274415
40,Atlantic,3,650,13.418523025512695
40,Atlantic,3,700,13.617660331726075
40,Atlantic,3,750,13.912848854064942
40,Atlantic,3,800,14.102590179443359
40,Atlantic,4,0,10.119323253631592
40,Atlantic,4,5,10.02418303489685
40,Atlantic,4,10,10.41948652267456
40,Atlantic,4,15,10.614903092384338
40,Atlantic,4,20,10.710736513137817
40,Atlantic,4,25,10.873404622077942
40,Atlantic,4,30,11.003448724746704
40,Atlantic,4,35,11.11856758594513
40,Atlantic,4,40,11.347594857215881
40,Atlantic,4,45,11.410610437393188
40,Atlantic,4,50,11.512118577957153
40,Atlantic,4,55,11.497881889343262
40,Atlantic,4,60,11.490142703056335
40,Atlantic,4,65,11.558516144752502
40,Atlantic,4,70,11.803050875663757
40,Atlantic,4,75,11.823690533638
40,Atlantic,4,80,11.945154666900635
40,Atlantic,4,85,11.907913446426392
40,Atlantic,4,90,11.922340154647827
40,Atlantic,4,95,11.960857033729553
40,Atlantic,4,100,11.947601079940796
40,Atlantic,4,125,12.005092859268188
40,Atlantic,4,150,11.702800989151001
40,Atlantic,4,175,12.071549892425537
40,Atlantic,4,200,12.303659319877625
40,Atlantic,4,225,12.173623442649841
40,Atlantic,4,250,12.143539905548096
40,Atlantic,4,275,11.927141070365906
40,Atlantic,4,300,11.96278691291809
40,Atlantic,4,325,12.024632334709167
40,Atlantic,4,350,12.229962229728699
40,Atlantic,4,375,12.161910653114319
40,Atlantic,4,400,12.294071793556213
40,Atlantic,4,425,12.194841504096985
40,Atlantic,4,450,12.512325286865234
40,Atlantic,4,475,12.607109427452087
40,Atlantic,4,500,12.976659417152405
40,Atlantic,4,550,13.185069799423218
40,Atlantic,4,600,13.196144461631775
40,Atlantic,4,650,14.475446224212646
40,Atlantic,4,700,13.306190848350525
40,Atlantic,4,750,14.29514455795288
40,Atlantic,4,800,14.244440078735352
40,Atlantic,5,0,4.537673036257426
40,Atlantic,5,5,4.596530616283417
40,Atlantic,5,10,4.98991471529007
40,Atlantic,5,15,5.430581867694855
40,Atlantic,5,20,5.919592221577962
40,Atlantic,5,25,6.483145117759705
40,Atlantic,5,30,7.054736097653707
40,Atlantic,5,35,7.582034587860107
40,Atlantic,5,40,8.038580695788065
40,Atlantic,5,45,8.438660979270935
40,Atlantic,5,50,8.727482875188192
40,Atlantic,5,55,9.030164003372192
40,Atlantic,5,60,9.26938303311666
40,Atlantic,5,65,9.484047333399454
40,Atlantic,5,70,9.688637018203735
40,Atlantic,5,75,9.873956680297852
40,Atlantic,5,80,10.030174255371094
40,Atlantic,5,85,10.133584022521973
40,Atlantic,5,90,10.220150232315063
40,Atlantic,5,95,10.397373278935751
40,Atlantic,5,100,10.549524943033854
40,Atlantic,5,125,10.959755818049112
40,Atlantic,5,150,10.536583662033081
40,Atlantic,5,175,10.756516377131144
40,Atlantic,5,200,11.753909371115945
40,Atlantic,5,225,10.94860200881958
40,Atlantic,5,250,10.90961332321167
40,Atlantic,5,275,10.87600040435791
40,Atlantic,5,300,10.6218337059021
40,Atlantic,5,325,10.683778285980225
40,Atlantic,5,350,10.845858573913574
40,Atlantic,5,375,10.971606254577637
40,Atlantic,5,400,11.218625164031982
40,Atlantic,5,425,11.12200345993042
40,Atlantic,5,450,11.287291336059571
40,Atlantic,5,475,11.331419277191163
40,Atlantic,5,500,11.735358905792236
40,Atlantic,5,550,11.452874851226806
40,Atlantic,5,600,11.288390159606934
40,Atlantic,5,650,13.163178157806396
40,Atlantic,5,700,12.771249675750733
40,Atlantic,5,750,13.384673500061036
40,Atlantic,5,800,13.213008213043214
40,Atlantic,6,0,3.7015152871608734
40,Atlantic,6,5,3.767826557159424
40,Atlantic,6,10,4.111083269119263
40,Atlantic,6,15,4.521986544132233
40,Atlantic,6,20,5.125174045562744
40,Atlantic,6,25,5.829468190670013
40,Atlantic,6,30,6.570382833480835
40,Atlantic,6,35,7.232328295707703
40,Atlantic,6,40,7.870053291320801
40,Atlantic,6,45,8.423763751983643
40,Atlantic,6,50,8.864969611167908
40,Atlantic,6,55,9.287277579307556
40,Atlantic,6,60,9.542540431022644
40,Atlantic,6,65,9.79215693473816
40,Atlantic,6,70,10.012619853019714
40,Atlantic,6,75,10.202661991119385
40,Atlantic,6,80,10.384028673171997
40,Atlantic,6,85,10.561840891838074
40,Atlantic,6,90,10.734824895858765
40,Atlantic,6,95,11.04110860824585
40,Atlantic,6,100,11.163015484809875
40,Atlantic,6,125,11.44390058517456
40,Atlantic,6,150,11.741292119026184
40,Atlantic,6,175,11.94792628288269
40,Atlantic,6,200,11.946332931518555
40,Atlantic,6,225,12.300357699394226
40,Atlantic,6,250,12.096193313598633
40,Atlantic,6,275,12.079355359077454
40,Atlantic,6,300,12.060139060020447
40,Atlantic,6,325,12.231003642082214
40,Atlantic,6,350,12.276439428329468
40,Atlantic,6,375,12.290387034416199
40,Atlantic,6,400,12.276014566421509
40,Atlantic,6,425,12.561330080032349
40,Atlantic,6,450,12.614057660102844
40,Atlantic,6,475,12.666648507118225
40,Atlantic,6,500,12.623053908348083
40,Atlantic,6,550,12.645931482315063
40,Atlantic,6,600,12.973843216896057
40,Atlantic,6,650,13.070542573928833
40,Atlantic,6,700,13.238960146903992
40,Atlantic,6,750,13.469024181365967
40,Atlantic,6,800,13.658324241638184
40,Atlantic,7,0,2.486185630162557
40,Atlantic,7,5,2.4900155862172446
40,Atlantic,7,10,2.6709467569986978
40,Atlantic,7,15,2.911354939142863
40,Atlantic,7,20,3.451308091481527
40,Atlantic,7,25,4.345290660858154
40,Atlantic,7,30,5.146710395812988
40,Atlantic,7,35,5.8122022946675616
40,Atlantic,7,40,6.509230454762776
40,Atlantic,7,45,7.0855183601379395
40,Atlantic,7,50,7.3567047119140625
40,Atlantic,7,55,8.036524772644043
40,Atlantic,7,60,8.353107770284018
40,Atlantic,7,65,8.523612976074219
40,Atlantic,7,70,8.807682673136393
40,Atlantic,7,75,9.315115292867025
40,Atlantic,7,80,9.377716064453125
40,Atlantic,7,85,9.919564565022787
40,Atlantic,7,90,10.159903844197592
40,Atlantic,7,95,10.455376942952475
40,Atlantic,7,100,10.455878257751465
40,Atlantic,7,125,11.623899141947428
40,Atlantic,7,150,11.833212534586588
40,Atlantic,7,175,12.069370905558268
40,Atlantic,7,200,12.14338461558024
40,Atlantic,7,225,12.643076578776041
40,Atlantic,7,250,12.712854703267416
40,Atlantic,7,275,12.872674306233725
40,Atlantic,7,300,12.882411003112793
40,Atlantic,7,325,12.894935290018717
40,Atlantic,7,350,12.841684023539225
40,Atlantic,7,375,12.904287656148275
40,Atlantic,7,400,12.7043670018514
40,Atlantic,7,425,13.274675369262695
40,Atlantic,7,450,13.227590560913086
40,Atlantic,7,475,13.300708770751953
40,Atlantic,7,500,13.20046361287435
40,Atlantic,7,550,13.238205273946127
40,Atlantic,7,600,13.446613947550455
40,Atlantic,7,650,13.1736847559611
40,Atlantic,7,700,13.29232660929362
40,Atlantic,7,750,13.220561345418295
40,Atlantic,7,800,13.650542577107748
40,Atlantic,8,0,1.2000037829081218
40,Atlantic,8,5,1.5446057717005413
40,Atlantic,8,10,2.1060290336608887
40,Atlantic,8,15,2.661530097325643
40,Atlantic,8,20,3.452883005142212
40,Atlantic,8,25,4.301142533620198
40,Atlantic,8,30,5.131309986114502
40,Atlantic,8,35,6.034460544586182
40,Atlantic,8,40,6.850213527679443
40,Atlantic,8,45,7.584959030151367
40,Atlantic,8,50,8.1737823486328125
40,Atlantic,8,55,8.634979248046875
40,Atlantic,8,60,9.13606039683024
40,Atlantic,8,65,9.585670153299967
40,Atlantic,8,70,9.984995206197103
40,Atlantic,8,75,10.357022285461426
40,Atlantic,8,80,10.534822781880697
40,Atlantic,8,85,10.716336250305176
40,Atlantic,8,90,10.87755298614502
40,Atlantic,8,95,11.05405362447103
40,Atlantic,8,100,11.141538619995117
40,Atlantic,8,125,11.447905858357748
40,Atlantic,8,150,11.980090777079264
40,Atlantic,8,175,11.997406005859375
40,Atlantic,8,200,12.472645123799643
40,Atlantic,8,225,12.0217866897583
40,Atlantic,8,250,12.331004778544107
40,Atlantic,8,275,12.46893056233724
40,Atlantic,8,300,12.531355222066244
40,Atlantic,8,325,12.314690272013346
40,Atlantic,8,350,12.36220932006836
40,Atlantic,8,375,12.345729192097982
40,Atlantic,8,400,12.641785939534506
40,Atlantic,8,425,12.501556078592936
40,Atlantic,8,450,12.497152328491211
40,Atlantic,8,475,12.490439414978027
40,Atlantic,8,500,12.91243584950765
40,Atlantic,8,550,12.822957674662272
40,Atlantic,8,600,12.873765309651693
40,Atlantic,8,650,13.093984921773275
40,Atlantic,8,700,13.321120897928873
40,Atlantic,8,750,13.317669550577799
40,Atlantic,8,800,13.747406959533691
40,Atlantic,9,0,2.9692903889550104
40,Atlantic,9,5,2.9694224463568792
40,Atlantic,9,10,2.7018300692240396
40,Atlantic,9,15,3.2730744414859347
40,Atlantic,9,20,3.893683565987481
40,Atlantic,9,25,4.572287930382623
40,Atlantic,9,30,5.128331025441487
40,Atlantic,9,35,6.051822079552545
40,Atlantic,9,40,6.850521935356988
40,Atlantic,9,45,7.550410270690918
40,Atlantic,9,50,8.133531994289822
40,Atlantic,9,55,8.533623589409721
40,Atlantic,9,60,9.123719427320692
40,Atlantic,9,65,9.60155275132921
40,Atlantic,9,70,10.057124349806044
40,Atlantic,9,75,10.55738968319363
40,Atlantic,9,80,10.730194197760689
40,Atlantic,9,85,11.00749725765652
40,Atlantic,9,90,11.261944135030111
40,Atlantic,9,95,11.553415934244791
40,Atlantic,9,100,11.646789020962185
40,Atlantic,9,125,11.967310693528917
40,Atlantic,9,150,12.294022454155815
40,Atlantic,9,175,12.316033681233725
40,Atlantic,9,200,12.392237345377604
40,Atlantic,9,225,12.142922083536783
40,Atlantic,9,250,12.591961648729113
40,Atlantic,9,275,12.579361703660753
40,Atlantic,9,300,12.58569590250651
40,Atlantic,9,325,12.508200645446777
40,Atlantic,9,350,12.519301414489746
40,Atlantic,9,375,12.519051975674099
40,Atlantic,9,400,12.615940729777018
40,Atlantic,9,425,12.6403472688463
40,Atlantic,9,450,12.684058083428276
40,Atlantic,9,475,12.712959395514595
40,Atlantic,9,500,12.65594090355767
40,Atlantic,9,550,12.826877276102701
40,Atlantic,9,600,12.884440845913357
40,Atlantic,9,650,12.787897533840603
40,Atlantic,9,700,12.852240244547525
40,Atlantic,9,750,12.892386012607151
40,Atlantic,9,800,12.978727552625868
40,Atlantic,10,0,8.972825145721435
40,Atlantic,10,5,8.528924465179443
40,Atlantic,10,10,7.099064111709595
40,Atlantic,10,15,7.337340784072876
40,Atlantic,10,20,7.536178684234619
40,Atlantic,10,25,7.641131496429443
40,Atlantic,10,30,7.697226572036743
40,Atlantic,10,35,7.811200428009033
40,Atlantic,10,40,7.968476390838623
40,Atlantic,10,45,8.180368423461914
40,Atlantic,10,50,8.415645694732666
40,Atlantic,10,55,8.645080089569092
40,Atlantic,10,60,9.001028442382813
40,Atlantic,10,65,9.374349594116211
40,Atlantic,10,70,9.579172134399414
40,Atlantic,10,75,9.885479927062988
40,Atlantic,10,80,10.247826290130615
40,Atlantic,10,85,10.60117301940918
40,Atlantic,10,90,11.045651817321778
40,Atlantic,10,95,11.340550994873047
40,Atlantic,10,100,11.968128776550293
40,Atlantic,10,125,12.522673511505127
40,Atlantic,10,150,12.779928016662598
40,Atlantic,10,175,12.886139583587646
40,Atlantic,10,200,12.974090385437012
40,Atlantic,10,225,12.851331424713134
40,Atlantic,10,250,12.9669358253479
40,Atlantic,10,275,12.875409889221192
40,Atlantic,10,300,12.877958393096923
40,Atlantic,10,325,12.7080979347229
40,Atlantic,10,350,12.737125587463378
40,Atlantic,10,375,12.727278900146484
40,Atlantic,10,400,12.767117500305176
40,Atlantic,10,425,12.723669242858886
40,Atlantic,10,450,12.787955474853515
40,Atlantic,10,475,12.865856075286866
40,Atlantic,10,500,13.25744276046753
40,Atlantic,10,550,12.939431285858154
40,Atlantic,10,600,12.955686664581298
40,Atlantic,10,650,13.47731819152832
40,Atlantic,10,700,13.610629653930664
40,Atlantic,10,750,13.758333492279053
40,Atlantic,10,800,12.937862300872803
58,Atlantic,1,0,10.126326340895433
58,Atlantic,1,5,10.230042677659254
58,Atlantic,1,10,10.340099481435923
58,Atlantic,1,15,10.413890691903921
58,Atlantic,1,20,10.392093658447266
58,Atlantic,1,25,10.33057007422814
58,Atlantic,1,30,10.229438635019156
58,Atlantic,1,35,10.246981400709887
58,Atlantic,1,40,10.400493181668795
58,Atlantic,1,45,10.448499019329365
58,Atlantic,1,50,10.572168790377104
58,Atlantic,1,55,10.671688593350924
58,Atlantic,1,60,10.733856201171875
58,Atlantic,1,65,10.765281677246094
58,Atlantic,1,70,10.809702946589542
58,Atlantic,1,75,10.810997669513409
58,Atlantic,1,80,11.075206022996168
58,Atlantic,1,85,11.114168167114258
58,Atlantic,1,90,11.069222596975473
58,Atlantic,1,95,11.175468371464657
58,Atlantic,1,100,11.14772811302772
58,Atlantic,1,125,11.00859077160175
58,Atlantic,1,150,10.859133867117075
58,Atlantic,1,175,11.14228945512038
58,Atlantic,1,200,10.894218298105093
58,Atlantic,1,225,11.347371174738957
58,Atlantic,1,250,11.310041941129244
58,Atlantic,1,275,11.350107779869667
58,Atlantic,1,300,11.322950729956993
58,Atlantic,1,325,11.557778358459473
58,Atlantic,1,350,11.70506998208853
58,Atlantic,1,375,11.786209399883564
58,Atlantic,1,400,12.026602818415714
58,Atlantic,1,425,11.8024016893827
58,Atlantic,1,450,12.05956275646503
58,Atlantic,1,475,12.551049672640287
58,Atlantic,1,500,13.177521546681723
58,Atlantic,1,550,12.657105763753256
58,Atlantic,1,600,12.64241565357555
58,Atlantic,1,650,14.172847921198064
58,Atlantic,1,700,12.52950295535001
58,Atlantic,1,750,14.086420839483088
58,Atlantic,1,800,15.30279083251953
58,Atlantic,2,0,10.988774708339147
58,Atlantic,2,5,10.916349547249931
58,Atlantic,2,10,10.978446551731654
58,Atlantic,2,15,10.843382426670619
58,Atlantic,2,20,10.823216165815081
58,Atlantic,2,25,10.831458364214216
58,Atlantic,2,30,10.837404659816197
58,Atlantic,2,35,10.87351485661098
58,Atlantic,2,40,10.89821365901402
58,Atlantic,2,45,10.920586722237724
58,Atlantic,2,50,11.029525620596749
58,Atlantic,2,55,11.073961666652135
58,Atlantic,2,60,11.1089540209089
58,Atlantic,2,65,11.133763449532646
58,Atlantic,2,70,11.183311189923968
58,Atlantic,2,75,11.205784388950892
58,Atlantic,2,80,11.440599986485072
58,Atlantic,2,85,11.512555939810616
58,Atlantic,2,90,11.618408339364189
58,Atlantic,2,95,11.648245130266462
58,Atlantic,2,100,11.966416495186943
58,Atlantic,2,125,12.298882484436035
58,Atlantic,2,150,12.396105630057198
58,Atlantic,2,175,12.466490609305245
58,Atlantic,2,200,12.703679629734584
58,Atlantic,2,225,12.785623141697474
58,Atlantic,2,250,12.616207803998675
58,Atlantic,2,275,12.654991831098284
58,Atlantic,2,300,12.649833270481654
58,Atlantic,2,325,12.659791265215192
58,Atlantic,2,350,12.689063344682966
58,Atlantic,2,375,12.755257197788783
58,Atlantic,2,400,12.986916814531599
58,Atlantic,2,425,13.007940701075963
58,Atlantic,2,450,13.180059569222587
58,Atlantic,2,475,13.294722829546247
58,Atlantic,2,500,13.385013580322266
58,Atlantic,2,550,13.841956683567592
58,Atlantic,2,600,13.483090673174177
58,Atlantic,2,650,13.643648828778948
58,Atlantic,2,700,13.93446159362793
58,Atlantic,2,750,13.553209577287946
58,Atlantic,2,800,14.333463941301618
58,Atlantic,3,0,10.958390998840333
58,Atlantic,3,5,10.97607250213623
58,Atlantic,3,10,11.32567253112793
58,Atlantic,3,15,11.56203556060791
58,Atlantic,3,20,11.489238929748534
58,Atlantic,3,25,11.644246482849121
58,Atlantic,3,30,11.599315452575684
58,Atlantic,3,35,11.692391395568848
58,Atlantic,3,40,11.694775581359863
58,Atlantic,3,45,11.712972640991211
58,Atlantic,3,50,11.753197860717773
58,Atlantic,3,55,11.77997932434082
58,Atlantic,3,60,11.838483238220215
58,Atlantic,3,65,11.866925048828126
58,Atlantic,3,70,11.91460132598877
58,Atlantic,3,75,11.93321590423584
58,Atlantic,3,80,11.960164070129395
58,Atlantic,3,85,11.960001945495605
58,Atlantic,3,90,12.04228172302246
58,Atlantic,3,95,12.08563232421875
58,Atlantic,3,100,12.545921134948731
58,Atlantic,3,125,12.493892097473145
58,Atlantic,3,150,12.446776580810546
58,Atlantic,3,175,12.43812313079834
58,Atlantic,3,200,12.294484710693359
58,Atlantic,3,225,12.364487266540527
58,Atlantic,3,250,12.220388793945313
58,Atlantic,3,275,12.232468032836914
58,Atlantic,3,300,12.433359146118164
58,Atlantic,3,325,12.406806373596192
58,Atlantic,3,350,12.494761085510254
58,Atlantic,3,375,12.507245445251465
58,Atlantic,3,400,12.56701717376709
58,Atlantic,3,425,12.555328941345214
58,Atlantic,3,450,12.687050056457519
58,Atlantic,3,475,12.656875228881836
58,Atlantic,3,500,12.550773811340331
58,Atlantic,3,550,12.731809043884278
58,Atlantic,3,600,13.090842056274415
58,Atlantic,3,650,13.418523025512695
58,Atlantic,3,700,13.617660331726075
58,Atlantic,3,750,13.912848854064942
58,Atlantic,3,800,14.102590179443359
58,Atlantic,4,0,9.950955867767334
58,Atlantic,4,5,9.860287857055663
58,Atlantic,4,10,10.290310859680176
58,Atlantic,4,15,10.47952241897583
58,Atlantic,4,20,10.579627990722656
58,Atlantic,4,25,10.768426036834716
58,Atlantic,4,30,10.919909191131591
58,Atlantic,4,35,11.05663013458252
58,Atlantic,4,40,11.302600288391114
58,Atlantic,4,45,11.382355213165283
58,Atlantic,4,50,11.489756965637207
58,Atlantic,4,55,11.496870231628417
58,Atlantic,4,60,11.50120267868042
58,Atlantic,4,65,11.570484256744384
58,Atlantic,4,70,11.796251106262208
58,Atlantic,4,75,11.823153209686279
58,Atlantic,4,80,11.929740047454834
58,Atlantic,4,85,11.900872611999512
58,Atlantic,4,90,11.917529201507568
58,Atlantic,4,95,11.956455516815186
58,Atlantic,4,100,11.950457572937012
58,Atlantic,4,125,12.001786041259766
58,Atlantic,4,150,11.630896949768067
58,Atlantic,4,175,12.011199378967286
58,Atlantic,4,200,12.28400411605835
58,Atlantic,4,225,12.011104011535645
58,Atlantic,4,250,11.946183967590333
58,Atlantic,4,275,11.764552974700928
58,Atlantic,4,300,11.811159133911133
58,Atlantic,4,325,11.923102760314942
58,Atlantic,4,350,12.122070217132569
58,Atlantic,4,375,12.05395450592041
58,Atlantic,4,400,12.28070240020752
58,Atlantic,4,425,12.157385635375977
58,Atlantic,4,450,12.507061576843261
58,Atlantic,4,475,12.590073394775391
58,Atlantic,4,500,12.968920230865479
58,Atlantic,4,550,13.18512191772461
58,Atlantic,4,600,13.247288036346436
58,Atlantic,4,650,14.57535924911499
58,Atlantic,4,700,13.44965991973877
58,Atlantic,4,750,14.292055416107178
58,Atlantic,4,800,14.340786170959472
58,Atlantic,5,0,4.537673036257426
58,Atlantic,5,5,4.596530616283417
58,Atlantic,5,10,4.98991471529007
58,Atlantic,5,15,5.430581867694855
58,Atlantic,5,20,5.919592221577962
58,Atlantic,5,25,6.483145117759705
58,Atlantic,5,30,7.054736097653707
58,Atlantic,5,35,7.582034587860107
58,Atlantic,5,40,8.038580695788065
58,Atlantic,5,45,8.438660979270935
58,Atlantic,5,50,8.727482875188192
58,Atlantic,5,55,9.030164003372192
58,Atlantic,5,60,9.26938303311666
58,Atlantic,5,65,9.484047333399454
58,Atlantic,5,70,9.688637018203735
58,Atlantic,5,75,9.873956680297852
58,Atlantic,5,80,10.030174255371094
58,Atlantic,5,85,10.133584022521973
58,Atlantic,5,90,10.220150232315063
58,Atlantic,5,95,10.397373278935751
58,Atlantic,5,100,10.549524943033854
58,Atlantic,5,125,10.959755818049112
58,Atlantic,5,150,10.536583662033081
58,Atlantic,5,175,10.756516377131144
58,Atlantic,5,200,11.753909371115945
58,Atlantic,5,225,10.94860200881958
58,Atlantic,5,250,10.90961332321167
58,Atlantic,5,275,10.87600040435791
58,Atlantic,5,300,10.6218337059021
58,Atlantic,5,325,10.683778285980225
58,Atlantic,5,350,10.845858573913574
58,Atlantic,5,375,10.971606254577637
58,Atlantic,5,400,11.218625164031982
58,Atlantic,5,425,11.12200345993042
58,Atlantic,5,450,11.287291336059571
58,Atlantic,5,475,11.331419277191163
58,Atlantic,5,500,11.735358905792236
58,Atlantic,5,550,11.452874851226806
58,Atlantic,5,600,11.288390159606934
58,Atlantic,5,650,13.163178157806396
58,Atlantic,5,700,12.771249675750733
58,Atlantic,5,750,13.384673500061036
58,Atlantic,5,800,13.213008213043214
58,Atlantic,6,0,3.720373664583479
58,Atlantic,6,5,3.7900214876447404
58,Atlantic,6,10,4.12669883455549
58,Atlantic,6,15,4.532516070774624
58,Atlantic,6,20,5.1274886812482565
58,Atlantic,6,25,5.823463439941406
58,Atlantic,6,30,6.552165508270264
58,Atlantic,6,35,7.207198892320905
58,Atlantic,6,40,7.838485036577497
58,Atlantic,6,45,8.389190673828125
58,Atlantic,6,50,8.8305816650390625
58,Atlantic,6,55,9.244273730686732
58,Atlantic,6,60,9.5019166128976
58,Atlantic,6,65,9.756603104727608
58,Atlantic,6,70,9.981114387512207
58,Atlantic,6,75,10.17395441872733
58,Atlantic,6,80,10.359083448137556
58,Atlantic,6,85,10.538693291800362
58,Atlantic,6,90,10.712973185947963
58,Atlantic,6,95,11.013009752546038
58,Atlantic,6,100,11.13066850389753
58,Atlantic,6,125,11.429112025669642
58,Atlantic,6,150,11.738568033490862
58,Atlantic,6,175,11.950097492762975
58,Atlantic,6,200,11.904457637241908
58,Atlantic,6,225,12.335938044956752
58,Atlantic,6,250,12.136619567871094
58,Atlantic,6,275,12.113814898899623
58,Atlantic,6,300,12.093491418021065
58,Atlantic,6,325,12.274676050458636
58,Atlantic,6,350,12.311937877110072
58,Atlantic,6,375,12.327041353498187
58,Atlantic,6,400,12.28900854928153
58,Atlantic,6,425,12.60517270224435
58,Atlantic,6,450,12.650170598711286
58,Atlantic,6,475,12.703726496015276
58,Atlantic,6,500,12.61864525931222
58,Atlantic,6,550,12.655810901096888
58,Atlantic,6,600,12.965691566467285
58,Atlantic,6,650,13.050277301243373
58,Atlantic,6,700,13.215688296726771
58,Atlantic,6,750,13.441332817077637
58,Atlantic,6,800,13.617356027875628
58,Atlantic,7,0,2.486185630162557
58,Atlantic,7,5,2.4900155862172446
58,Atlantic,7,10,2.6709467569986978
58,Atlantic,7,15,2.911354939142863
58,Atlantic,7,20,3.451308091481527
58,Atlantic,7,25,4.345290660858154
58,Atlantic,7,30,5.146710395812988
58,Atlantic,7,35,5.8122022946675616
58,Atlantic,7,40,6.509230454762776
58,Atlantic,7,45,7.0855183601379395
