Traj,wmTraj,month,depth,mean_N
123,Atlantic,1,400,12.673991067068917
123,Atlantic,1,425,12.569225992475237
123,Atlantic,1,450,12.69630513872419
123,Atlantic,1,475,12.822371891566686
123,Atlantic,1,500,12.92919921875
123,Atlantic,1,550,13.131813185555595
123,Atlantic,1,600,13.643676621573311
123,Atlantic,1,650,13.35553400857108
123,Atlantic,1,700,13.968182563781738
123,Atlantic,1,750,13.810224669320244
123,Atlantic,1,800,14.151421410696846
123,Atlantic,2,0,10.897929191589355
123,Atlantic,2,5,11.071969668070475
123,Atlantic,2,10,11.159882227579752
123,Atlantic,2,15,11.195521354675293
123,Atlantic,2,20,11.220325469970703
123,Atlantic,2,25,11.230700174967447
123,Atlantic,2,30,11.229304631551107
123,Atlantic,2,35,11.245463053385416
123,Atlantic,2,40,11.272245407104492
123,Atlantic,2,45,11.303717295328775
123,Atlantic,2,50,11.285351753234863
123,Atlantic,2,55,11.296050389607748
123,Atlantic,2,60,11.28280512491862
123,Atlantic,2,65,11.314253171284994
123,Atlantic,2,70,11.30056889851888
123,Atlantic,2,75,11.28380012512207
123,Atlantic,2,80,11.289495150248209
123,Atlantic,2,85,11.30050786336263
123,Atlantic,2,90,11.311422030131022
123,Atlantic,2,95,11.317597071329752
123,Atlantic,2,100,11.366125106811523
123,Atlantic,2,125,11.55065949757894
123,Atlantic,2,150,11.695007960001627
123,Atlantic,2,175,11.899639129638672
123,Atlantic,2,200,11.874491691589355
123,Atlantic,2,225,11.666193008422852
123,Atlantic,2,250,12.245539983113607
123,Atlantic,2,275,12.3124148050944
123,Atlantic,2,300,12.573251088460287
123,Atlantic,2,325,12.505409876505533
123,Atlantic,2,350,12.64990488688151
123,Atlantic,2,375,12.86922518412272
123,Atlantic,2,400,13.247413953145346
123,Atlantic,2,425,13.194821039835611
123,Atlantic,2,450,13.393067359924316
123,Atlantic,2,475,13.491275151570639
123,Atlantic,2,500,13.627165794372559
123,Atlantic,2,550,13.675998369852701
123,Atlantic,2,600,13.63007672627767
123,Atlantic,2,650,14.291715621948242
123,Atlantic,2,700,14.011822700500488
123,Atlantic,2,750,14.750380516052246
123,Atlantic,2,800,14.009060859680176
123,Atlantic,3,0,11.4549560546875
123,Atlantic,3,5,11.309827613830567
123,Atlantic,3,10,11.253066444396973
123,Atlantic,3,15,11.328911209106446
123,Atlantic,3,20,11.368460655212402
123,Atlantic,3,25,11.40261173248291
123,Atlantic,3,30,11.476746368408204
123,Atlantic,3,35,11.521165657043458
123,Atlantic,3,40,11.574688148498534
123,Atlantic,3,45,11.660833930969238
123,Atlantic,3,50,11.779104804992675
123,Atlantic,3,55,12.232852745056153
123,Atlantic,3,60,12.239736557006836
123,Atlantic,3,65,12.253384780883788
123,Atlantic,3,70,12.245173454284668
123,Atlantic,3,75,12.250896072387695
123,Atlantic,3,80,12.245723342895507
123,Atlantic,3,85,12.244724464416503
123,Atlantic,3,90,12.250624656677246
123,Atlantic,3,95,12.266031265258789
123,Atlantic,3,100,12.263412857055664
123,Atlantic,3,125,12.345249938964844
123,Atlantic,3,150,12.346998977661134
123,Atlantic,3,175,12.336845779418946
123,Atlantic,3,200,11.924784278869629
123,Atlantic,3,225,12.287774467468262
123,Atlantic,3,250,12.60615520477295
123,Atlantic,3,275,12.764774322509766
123,Atlantic,3,300,12.366326522827148
123,Atlantic,3,325,13.083171272277832
123,Atlantic,3,350,13.106509971618653
123,Atlantic,3,375,13.458425521850586
123,Atlantic,3,400,12.793232917785645
123,Atlantic,3,425,13.632894134521484
123,Atlantic,3,450,13.684494972229004
123,Atlantic,3,475,13.758298301696778
123,Atlantic,3,500,13.210510063171387
123,Atlantic,3,550,14.054313850402831
123,Atlantic,3,600,13.984640884399415
123,Atlantic,3,650,13.031634521484374
123,Atlantic,3,700,14.03892822265625
123,Atlantic,3,750,13.394436454772949
123,Atlantic,3,800,12.57002124786377
123,Atlantic,4,0,9.872459967931112
123,Atlantic,4,5,9.954797347386679
123,Atlantic,4,10,9.966937144597372
123,Atlantic,4,15,9.991955359776815
123,Atlantic,4,20,10.021479606628418
123,Atlantic,4,25,10.040955384572348
123,Atlantic,4,30,10.05729047457377
123,Atlantic,4,35,10.11825942993164
123,Atlantic,4,40,10.180748383204142
123,Atlantic,4,45,10.216499964396158
123,Atlantic,4,50,10.250810543696085
123,Atlantic,4,55,10.317892869313559
123,Atlantic,4,60,10.355714480082193
123,Atlantic,4,65,10.374572992324829
123,Atlantic,4,70,10.396920045216879
123,Atlantic,4,75,10.421643733978271
123,Atlantic,4,80,10.439574797948202
123,Atlantic,4,85,10.500261386235556
123,Atlantic,4,90,10.544014851252237
123,Atlantic,4,95,10.59248979886373
123,Atlantic,4,100,10.68512217203776
123,Atlantic,4,125,11.686676661173502
123,Atlantic,4,150,11.361998240152994
123,Atlantic,4,175,11.823094606399536
123,Atlantic,4,200,12.349665880203247
123,Atlantic,4,225,12.56260601679484
123,Atlantic,4,250,12.55419111251831
123,Atlantic,4,275,12.788378318150839
123,Atlantic,4,300,12.918544133504232
123,Atlantic,4,325,12.956987937291464
123,Atlantic,4,350,13.069908936818441
123,Atlantic,4,375,13.20211193778298
123,Atlantic,4,400,13.276056463068182
123,Atlantic,4,425,13.369740919633346
123,Atlantic,4,450,13.515593181956898
123,Atlantic,4,475,13.614730574867941
123,Atlantic,4,500,13.726741964166814
123,Atlantic,4,550,13.844830426302822
123,Atlantic,4,600,14.02486584403298
123,Atlantic,4,650,14.38804730502042
123,Atlantic,4,700,14.377149842002176
123,Atlantic,4,750,14.82178427956321
123,Atlantic,4,800,14.592121601104736
123,Atlantic,5,0,4.144023365444607
123,Atlantic,5,5,4.20163079102834
123,Atlantic,5,10,4.507441520690918
123,Atlantic,5,15,4.968736555841234
123,Atlantic,5,20,5.323862009578281
123,Atlantic,5,25,5.804206159379747
123,Atlantic,5,30,6.303038411670261
123,Atlantic,5,35,6.826150708728367
123,Atlantic,5,40,7.348194784588284
123,Atlantic,5,45,7.806620279947917
123,Atlantic,5,50,8.178818808661568
123,Atlantic,5,55,8.46258873409695
123,Atlantic,5,60,8.706086370680067
123,Atlantic,5,65,8.952212466133965
123,Atlantic,5,70,9.152445183859932
123,Atlantic,5,75,9.324489222632515
123,Atlantic,5,80,9.46943669848972
123,Atlantic,5,85,9.579732418060303
123,Atlantic,5,90,9.751151402791342
123,Atlantic,5,95,9.89097711775038
123,Atlantic,5,100,10.025825341542562
123,Atlantic,5,125,10.38227383295695
123,Atlantic,5,150,10.546045621236166
123,Atlantic,5,175,10.830946136923398
123,Atlantic,5,200,11.230520820617675
123,Atlantic,5,225,11.694898859659832
123,Atlantic,5,250,11.484130477905273
123,Atlantic,5,275,11.604769770304362
123,Atlantic,5,300,11.800261052449544
123,Atlantic,5,325,12.057307624816895
123,Atlantic,5,350,12.214331372578938
123,Atlantic,5,375,12.243590037027994
123,Atlantic,5,400,12.117164548238119
123,Atlantic,5,425,12.285711224873861
123,Atlantic,5,450,12.30179017384847
123,Atlantic,5,475,12.436871592203776
123,Atlantic,5,500,12.42716830117362
123,Atlantic,5,550,12.901541914258685
123,Atlantic,5,600,13.55776596069336
123,Atlantic,5,650,14.124655519212995
123,Atlantic,5,700,13.90102127620152
123,Atlantic,5,750,14.052978447505406
123,Atlantic,5,800,13.975238653329702
123,Atlantic,6,0,4.047192963686856
123,Atlantic,6,5,4.098166574131358
123,Atlantic,6,10,4.293550794774836
123,Atlantic,6,15,4.584498210386797
123,Atlantic,6,20,4.9060399532318115
123,Atlantic,6,25,5.388745004480535
123,Atlantic,6,30,5.939221772280606
123,Atlantic,6,35,6.491077466444536
123,Atlantic,6,40,7.089007160880349
123,Atlantic,6,45,7.650203401392156
123,Atlantic,6,50,8.127974596890537
123,Atlantic,6,55,8.488674250516025
123,Atlantic,6,60,8.943530516190963
123,Atlantic,6,65,9.21323368766091
123,Atlantic,6,70,9.464682579040527
123,Atlantic,6,75,9.651495326649059
123,Atlantic,6,80,9.819407896562057
123,Atlantic,6,85,9.981133721091531
123,Atlantic,6,90,10.121834494850852
123,Atlantic,6,95,10.23157804662531
123,Atlantic,6,100,10.327895944768732
123,Atlantic,6,125,11.247809756885875
123,Atlantic,6,150,11.333436445756393
123,Atlantic,6,175,11.583111502907492
123,Atlantic,6,200,11.578319636258213
123,Atlantic,6,225,11.874968442049893
123,Atlantic,6,250,11.833304838700728
123,Atlantic,6,275,11.904759493741123
123,Atlantic,6,300,11.872161518443715
123,Atlantic,6,325,12.001269687305797
123,Atlantic,6,350,12.088172392411666
123,Atlantic,6,375,12.108585704456676
123,Atlantic,6,400,12.213526552373713
123,Atlantic,6,425,12.193336313421076
123,Atlantic,6,450,12.30454089424827
123,Atlantic,6,475,12.553098158402877
123,Atlantic,6,500,12.559042644500732
123,Atlantic,6,550,12.962312602996827
123,Atlantic,6,600,13.453399976094564
123,Atlantic,6,650,13.79798772599962
123,Atlantic,6,700,14.052334467569986
123,Atlantic,6,750,14.366025924682617
123,Atlantic,6,800,14.47705046335856
123,Atlantic,7,0,1.9108124119894845
123,Atlantic,7,5,1.9176410777228219
123,Atlantic,7,10,2.269016827855791
123,Atlantic,7,15,2.9529069491795132
123,Atlantic,7,20,3.665238244192941
123,Atlantic,7,25,4.554821627480643
123,Atlantic,7,30,5.46770783833095
123,Atlantic,7,35,6.3263967377798895
123,Atlantic,7,40,7.162257535117013
123,Atlantic,7,45,7.925508499145508
123,Atlantic,7,50,8.745482308523995
123,Atlantic,7,55,9.215089389256068
123,Atlantic,7,60,9.597948891775948
123,Atlantic,7,65,9.892960003444127
123,Atlantic,7,70,10.11124951498849
123,Atlantic,7,75,10.352791241237096
123,Atlantic,7,80,10.465873309544154
123,Atlantic,7,85,10.75925077710833
123,Atlantic,7,90,11.027672222682408
123,Atlantic,7,95,11.159011704581124
123,Atlantic,7,100,11.607559885297503
123,Atlantic,7,125,11.981779779706683
123,Atlantic,7,150,12.098857062203544
123,Atlantic,7,175,12.16652502332415
123,Atlantic,7,200,12.08529690333775
123,Atlantic,7,225,12.406829970223564
123,Atlantic,7,250,12.275805473327637
123,Atlantic,7,275,12.40596171787807
123,Atlantic,7,300,12.420404161725726
123,Atlantic,7,325,12.406769616263253
123,Atlantic,7,350,12.47185720716204
123,Atlantic,7,375,12.602385793413434
123,Atlantic,7,400,12.57136971609933
123,Atlantic,7,425,12.613329206194196
123,Atlantic,7,450,12.691923277718681
123,Atlantic,7,475,12.73725700378418
123,Atlantic,7,500,12.948587145124163
123,Atlantic,7,550,13.130182947431292
123,Atlantic,7,600,13.397830963134766
123,Atlantic,7,650,13.597068786621094
123,Atlantic,7,700,13.695384706769671
123,Atlantic,7,750,13.834853989737374
123,Atlantic,7,800,14.026188032967704
123,Atlantic,8,0,2.031973671913147
123,Atlantic,8,5,2.165686535835266
123,Atlantic,8,10,2.449286460876465
123,Atlantic,8,15,2.787434720993042
123,Atlantic,8,20,3.148361897468567
123,Atlantic,8,25,3.826523041725159
123,Atlantic,8,30,4.533692789077759
123,Atlantic,8,35,5.415059566497803
123,Atlantic,8,40,6.41302900314331
123,Atlantic,8,45,7.397053050994873
123,Atlantic,8,50,8.225621461868286
123,Atlantic,8,55,8.791837310791015
123,Atlantic,8,60,9.261888885498047
123,Atlantic,8,65,9.688956832885742
123,Atlantic,8,70,10.116681480407715
123,Atlantic,8,75,10.433812427520753
123,Atlantic,8,80,10.654147148132324
123,Atlantic,8,85,10.796825885772705
123,Atlantic,8,90,10.930617141723634
123,Atlantic,8,95,11.069138050079346
123,Atlantic,8,100,11.045535373687745
123,Atlantic,8,125,11.216022396087647
123,Atlantic,8,150,11.389402294158936
123,Atlantic,8,175,11.569112205505371
123,Atlantic,8,200,11.394779300689697
123,Atlantic,8,225,11.238222408294678
123,Atlantic,8,250,11.441885566711425
123,Atlantic,8,275,11.605979347229004
123,Atlantic,8,300,11.375138759613037
123,Atlantic,8,325,11.953150653839112
123,Atlantic,8,350,12.056031417846679
123,Atlantic,8,375,12.202012634277343
123,Atlantic,8,400,12.238839626312256
123,Atlantic,8,425,12.175352478027344
123,Atlantic,8,450,12.267766761779786
123,Atlantic,8,475,12.393034744262696
123,Atlantic,8,500,12.683304595947266
123,Atlantic,8,550,12.704841613769531
123,Atlantic,8,600,13.046292781829834
123,Atlantic,8,650,13.244269752502442
123,Atlantic,8,700,13.357079315185548
123,Atlantic,8,750,13.703741455078125
123,Atlantic,8,800,13.81482286453247
123,Atlantic,9,0,3.0476193211295386
123,Atlantic,9,5,3.0884475708007812
123,Atlantic,9,10,2.9382186152718286
123,Atlantic,9,15,3.3439525257457388
123,Atlantic,9,20,3.8080391016873447
123,Atlantic,9,25,4.395447427576238
123,Atlantic,9,30,4.897675210779363
123,Atlantic,9,35,5.739413651553067
123,Atlantic,9,40,6.477658271789551
123,Atlantic,9,45,7.101789821277965
123,Atlantic,9,50,7.585355932062322
123,Atlantic,9,55,8.092356118288906
123,Atlantic,9,60,8.658487753434615
123,Atlantic,9,65,9.173286177895285
123,Atlantic,9,70,9.686585252935236
123,Atlantic,9,75,10.312813672152432
123,Atlantic,9,80,10.471978360956365
123,Atlantic,9,85,10.79493435946378
123,Atlantic,9,90,11.107256715947932
123,Atlantic,9,95,11.481793750416148
123,Atlantic,9,100,11.606999397277832
123,Atlantic,9,125,12.031297250227494
123,Atlantic,9,150,12.085776762528853
123,Atlantic,9,175,12.184027238325639
123,Atlantic,9,200,12.467877301302822
123,Atlantic,9,225,12.568768215179443
123,Atlantic,9,250,12.63651351928711
123,Atlantic,9,275,12.560080432891846
123,Atlantic,9,300,12.353332614898681
123,Atlantic,9,325,12.283574867248536
123,Atlantic,9,350,12.327749252319336
123,Atlantic,9,375,12.372491359710693
123,Atlantic,9,400,12.549757385253907
123,Atlantic,9,425,12.516811275482178
123,Atlantic,9,450,12.606151580810547
123,Atlantic,9,475,12.573857688903809
123,Atlantic,9,500,12.759919929504395
123,Atlantic,9,550,12.656445026397705
123,Atlantic,9,600,12.819081783294678
123,Atlantic,9,650,12.659366130828857
123,Atlantic,9,700,12.93872003555298
123,Atlantic,9,750,12.831312561035157
123,Atlantic,9,800,13.091010284423827
123,Atlantic,10,0,9.66147526105245
123,Atlantic,10,5,8.922675927480062
123,Atlantic,10,10,5.926666776339213
123,Atlantic,10,15,6.088956157366435
123,Atlantic,10,20,6.952437162399292
123,Atlantic,10,25,7.399147152900696
123,Atlantic,10,30,7.524431427319844
123,Atlantic,10,35,7.635390400886536
123,Atlantic,10,40,7.734655459721883
123,Atlantic,10,45,8.01430606842041
123,Atlantic,10,50,8.078023274739584
123,Atlantic,10,55,8.106333414713541
123,Atlantic,10,60,8.641408205032349
123,Atlantic,10,65,8.834291378657023
123,Atlantic,10,70,8.779290994008383
123,Atlantic,10,75,9.069231748580933
123,Atlantic,10,80,9.46651029586792
123,Atlantic,10,85,9.404794931411743
123,Atlantic,10,90,9.799041589101156
123,Atlantic,10,95,10.052486340204874
123,Atlantic,10,100,11.216194152832031
123,Atlantic,10,125,12.707449197769165
123,Atlantic,10,150,13.500219186147055
123,Atlantic,10,175,13.604163567225138
123,Atlantic,10,200,14.152329683303833
123,Atlantic,10,225,13.360647281010946
123,Atlantic,10,250,13.635352849960327
123,Atlantic,10,275,13.13478978474935
123,Atlantic,10,300,12.765344937642416
123,Atlantic,10,325,12.614618142445883
123,Atlantic,10,350,12.650110880533854
123,Atlantic,10,375,12.639894247055054
123,Atlantic,10,400,12.930620590845743
123,Atlantic,10,425,12.881343523661295
123,Atlantic,10,450,13.026142835617065
123,Atlantic,10,475,13.016054232915243
123,Atlantic,10,500,13.888325929641724
123,Atlantic,10,550,13.191224813461304
123,Atlantic,10,600,13.478066603342691
123,Atlantic,10,650,13.757741610209147
123,Atlantic,10,700,14.136856635411581
123,Atlantic,10,750,14.172074794769287
123,Atlantic,10,800,13.221261405944825
123,Atlantic,11,0,7.074150732585362
123,Atlantic,11,5,6.8179317599251155
123,Atlantic,11,10,4.539320571081979
123,Atlantic,11,15,4.548910016105289
123,Atlantic,11,20,4.848572100911822
123,Atlantic,11,25,5.244581858317058
123,Atlantic,11,30,5.333272956666493
123,Atlantic,11,35,5.473994902202061
123,Atlantic,11,40,5.424983524140858
123,Atlantic,11,45,5.5428763798304965
123,Atlantic,11,50,5.30690370287214
123,Atlantic,11,55,5.362602449598766
123,Atlantic,11,60,5.655633506320772
123,Atlantic,11,65,5.975118092128208
123,Atlantic,11,70,6.212321315492902
123,Atlantic,11,75,6.224600122088478
123,Atlantic,11,80,6.156794445855277
123,Atlantic,11,85,5.978572345915294
123,Atlantic,11,90,6.081196126483736
123,Atlantic,11,95,6.118489038376581
123,Atlantic,11,100,6.226920752298264
123,Atlantic,11,125,4.6478389501571655
123,Atlantic,11,150,5.280253240466118
123,Atlantic,11,175,6.174379800495348
123,Atlantic,11,200,7.327326695124309
123,Atlantic,11,225,8.813566791721517
123,Atlantic,11,250,9.285934077368843
123,Atlantic,11,275,12.260539478725857
123,Atlantic,11,300,12.541227181752523
123,Atlantic,11,325,12.685980902777779
123,Atlantic,11,350,12.680929077996147
123,Atlantic,11,375,12.65643204583062
123,Atlantic,11,400,12.724968910217285
123,Atlantic,11,425,12.891292413075766
123,Atlantic,11,450,12.866528617011177
123,Atlantic,11,475,12.98639244503445
123,Atlantic,11,500,13.625618351830376
123,Atlantic,11,550,13.14060884363511
123,Atlantic,11,600,13.31640076637268
123,Atlantic,11,650,13.261883437633514
123,Atlantic,11,700,13.584103167057037
123,Atlantic,11,750,13.671091794967651
123,Atlantic,11,800,13.571353316307068
123,Atlantic,12,0,4.37500366797814
123,Atlantic,12,5,4.297045120826135
123,Atlantic,12,10,2.3739567811672506
123,Atlantic,12,15,2.3518233941151547
123,Atlantic,12,20,2.6837477133824277
123,Atlantic,12,25,3.1354422385875997
123,Atlantic,12,30,3.6146283333118143
123,Atlantic,12,35,3.988352665534386
123,Atlantic,12,40,4.042088728684646
123,Atlantic,12,45,4.153851215655987
123,Atlantic,12,50,4.40281578210684
123,Atlantic,12,55,4.00016740652231
123,Atlantic,12,60,4.175868181081919
123,Atlantic,12,65,4.561718830695519
123,Atlantic,12,70,4.7611176784221945
123,Atlantic,12,75,4.831472580249493
123,Atlantic,12,80,5.22353748174814
123,Atlantic,12,85,4.55918132341825
123,Atlantic,12,90,4.36717965052678
123,Atlantic,12,95,4.22753722851093
123,Atlantic,12,100,4.74011780665471
123,Atlantic,12,125,4.2911421702458306
123,Atlantic,12,150,5.150479225011972
123,Atlantic,12,175,5.976446591890776
123,Atlantic,12,200,7.831557237184965
123,Atlantic,12,225,13.103730641878569
123,Atlantic,12,250,12.373732786912184
123,Atlantic,12,275,9.278568267822266
123,Atlantic,12,300,11.887464816753681
123,Atlantic,12,325,12.040673549358662
123,Atlantic,12,350,12.148489291851337
123,Atlantic,12,375,12.252687600942759
123,Atlantic,12,400,12.29095774430495
123,Atlantic,12,425,12.298070907592773
123,Atlantic,12,450,12.237271015460674
123,Atlantic,12,475,12.461271872887245
123,Atlantic,12,500,12.222701953007626
123,Atlantic,12,550,12.623130578261156
123,Atlantic,12,600,12.929464193490835
123,Atlantic,12,650,12.914898358858549
123,Atlantic,12,700,13.230847358703613
123,Atlantic,12,750,13.369447781489445
123,Atlantic,12,800,13.355916903569149
126,Atlantic,1,0,11.035369682312012
126,Atlantic,1,5,11.143047714233399
126,Atlantic,1,10,11.206443214416504
126,Atlantic,1,15,11.246599197387695
126,Atlantic,1,20,11.250213050842286
126,Atlantic,1,25,11.237260627746583
126,Atlantic,1,30,11.200174903869629
126,Atlantic,1,35,11.21991844177246
126,Atlantic,1,40,11.326235389709472
126,Atlantic,1,45,11.330311012268066
126,Atlantic,1,50,11.386288833618163
126,Atlantic,1,55,11.45975227355957
126,Atlantic,1,60,11.486081314086913
126,Atlantic,1,65,11.503808975219727
126,Atlantic,1,70,11.54534969329834
126,Atlantic,1,75,11.540978050231933
126,Atlantic,1,80,11.721899604797363
126,Atlantic,1,85,11.784570503234864
126,Atlantic,1,90,11.73517303466797
126,Atlantic,1,95,11.791926193237305
126,Atlantic,1,100,11.847797393798828
126,Atlantic,1,125,11.771694755554199
126,Atlantic,1,150,11.575189399719239
126,Atlantic,1,175,11.756444358825684
126,Atlantic,1,200,11.383572196960449
126,Atlantic,1,225,11.740952110290527
126,Atlantic,1,250,11.743570709228516
126,Atlantic,1,275,11.783822631835937
126,Atlantic,1,300,11.657877540588379
126,Atlantic,1,325,11.933366394042968
126,Atlantic,1,350,12.00721035003662
126,Atlantic,1,375,12.034793281555176
126,Atlantic,1,400,12.046444320678711
126,Atlantic,1,425,12.114507865905761
126,Atlantic,1,450,12.297327613830566
126,Atlantic,1,475,12.589334869384766
126,Atlantic,1,500,12.864679527282714
126,Atlantic,1,550,12.693711853027343
126,Atlantic,1,600,12.820816040039062
126,Atlantic,1,650,13.94400749206543
126,Atlantic,1,700,12.290923690795898
126,Atlantic,1,750,14.068597984313964
126,Atlantic,1,800,14.716439819335937
126,Atlantic,2,0,11.426936149597168
126,Atlantic,2,5,11.379960060119629
126,Atlantic,2,10,11.37684268951416
126,Atlantic,2,15,11.26938362121582
126,Atlantic,2,20,11.262951278686524
126,Atlantic,2,25,11.26854248046875
126,Atlantic,2,30,11.277721405029297
126,Atlantic,2,35,11.294325256347657
126,Atlantic,2,40,11.30792007446289
126,Atlantic,2,45,11.320686531066894
126,Atlantic,2,50,11.360807418823242
126,Atlantic,2,55,11.398221969604492
126,Atlantic,2,60,11.41913890838623
126,Atlantic,2,65,11.430621910095216
126,Atlantic,2,70,11.44928207397461
126,Atlantic,2,75,11.461730003356934
126,Atlantic,2,80,11.57913589477539
126,Atlantic,2,85,11.655746841430664
126,Atlantic,2,90,11.658196258544923
126,Atlantic,2,95,11.715685272216797
126,Atlantic,2,100,11.991188430786133
126,Atlantic,2,125,12.184691238403321
126,Atlantic,2,150,12.29240779876709
126,Atlantic,2,175,12.339502334594727
126,Atlantic,2,200,12.445527839660645
126,Atlantic,2,225,12.519166946411133
126,Atlantic,2,250,12.5311861038208
126,Atlantic,2,275,12.58427448272705
126,Atlantic,2,300,12.520577430725098
126,Atlantic,2,325,12.542205238342286
126,Atlantic,2,350,12.572591590881348
126,Atlantic,2,375,12.648247718811035
126,Atlantic,2,400,12.813469886779785
126,Atlantic,2,425,12.872971534729004
126,Atlantic,2,450,13.005516624450683
126,Atlantic,2,475,13.14470100402832
126,Atlantic,2,500,13.080486488342284
126,Atlantic,2,550,13.517000770568847
126,Atlantic,2,600,13.22221393585205
126,Atlantic,2,650,13.595602416992188
126,Atlantic,2,700,13.896883964538574
126,Atlantic,2,750,13.436347579956054
126,Atlantic,2,800,14.182748603820801
126,Atlantic,3,0,11.171789699130589
126,Atlantic,3,5,11.154468642340767
126,Atlantic,3,10,11.330984645419651
126,Atlantic,3,15,11.467143376668295
126,Atlantic,3,20,11.4251004325019
126,Atlantic,3,25,11.555232153998482
126,Atlantic,3,30,11.564775466918945
126,Atlantic,3,35,11.596756405300564
126,Atlantic,3,40,11.602378951178657
126,Atlantic,3,45,11.632133483886719
126,Atlantic,3,50,11.647351053025988
126,Atlantic,3,55,11.632561789618599
126,Atlantic,3,60,11.676454226175943
126,Atlantic,3,65,11.719837930467394
126,Atlantic,3,70,11.736815876430935
126,Atlantic,3,75,11.746505949232313
126,Atlantic,3,80,11.737500614590115
126,Atlantic,3,85,11.752242724100748
126,Atlantic,3,90,11.774749437967936
126,Atlantic,3,95,11.812061309814453
126,Atlantic,3,100,12.189057562086317
126,Atlantic,3,125,12.313252449035645
126,Atlantic,3,150,12.312738418579102
126,Atlantic,3,175,12.414912753634983
126,Atlantic,3,200,12.374984847174751
126,Atlantic,3,225,12.479412078857422
126,Atlantic,3,250,12.403290430704752
126,Atlantic,3,275,12.453846083747017
126,Atlantic,3,300,12.589946111043295
126,Atlantic,3,325,12.584218978881836
126,Atlantic,3,350,12.62950653500027
126,Atlantic,3,375,12.675470246209038
126,Atlantic,3,400,12.70220226711697
126,Atlantic,3,425,12.716894997490776
126,Atlantic,3,450,12.806837505764431
126,Atlantic,3,475,12.753086302015516
126,Atlantic,3,500,12.661390728420681
126,Atlantic,3,550,12.881133185492622
126,Atlantic,3,600,13.060848659939236
126,Atlantic,3,650,13.404982990688747
126,Atlantic,3,700,13.516049914889866
126,Atlantic,3,750,13.7907501856486
126,Atlantic,3,800,13.746624946594238
126,Atlantic,4,0,11.075740541730609
126,Atlantic,4,5,11.024569238935198
126,Atlantic,4,10,11.017954690115792
126,Atlantic,4,15,11.068442889622279
126,Atlantic,4,20,11.137513841901507
126,Atlantic,4,25,11.164596421377999
126,Atlantic,4,30,11.199568339756556
126,Atlantic,4,35,11.224122456141881
126,Atlantic,4,40,11.29431710924421
126,Atlantic,4,45,11.326084409441266
126,Atlantic,4,50,11.355895451136998
126,Atlantic,4,55,11.429058074951172
126,Atlantic,4,60,11.422178540910993
126,Atlantic,4,65,11.443657738821846
126,Atlantic,4,70,11.516263689313616
126,Atlantic,4,75,11.528083665030342
126,Atlantic,4,80,11.585213661193848
126,Atlantic,4,85,11.605948720659528
126,Atlantic,4,90,11.632034846714564
126,Atlantic,4,95,11.722692217145648
126,Atlantic,4,100,11.741572788783483
126,Atlantic,4,125,11.878955704825264
126,Atlantic,4,150,12.13397775377546
126,Atlantic,4,175,12.03224331992013
126,Atlantic,4,200,12.33262116568429
126,Atlantic,4,225,12.348989350455147
126,Atlantic,4,250,12.328707831246513
126,Atlantic,4,275,12.408927372523717
126,Atlantic,4,300,12.556102480207171
126,Atlantic,4,325,12.572505405970983
126,Atlantic,4,350,12.611875670296806
126,Atlantic,4,375,12.610453878130231
126,Atlantic,4,400,12.648999350411552
126,Atlantic,4,425,12.664392471313477
126,Atlantic,4,450,12.383170127868652
126,Atlantic,4,475,12.728023256574359
126,Atlantic,4,500,12.781989233834404
126,Atlantic,4,550,13.004476138523646
126,Atlantic,4,600,13.056207384381976
126,Atlantic,4,650,13.131482533046178
126,Atlantic,4,700,12.717072078159877
126,Atlantic,4,750,14.330323900495257
126,Atlantic,4,800,11.333050455365862
126,Atlantic,5,0,9.306403040885925
126,Atlantic,5,5,9.342896342277527
126,Atlantic,5,10,9.40168845653534
126,Atlantic,5,15,9.526881694793701
126,Atlantic,5,20,9.649472951889038
126,Atlantic,5,25,9.704166769981384
126,Atlantic,5,30,9.747138381004333
126,Atlantic,5,35,9.878443002700806
126,Atlantic,5,40,9.989298462867737
126,Atlantic,5,45,10.086352705955505
126,Atlantic,5,50,10.239138007164001
126,Atlantic,5,55,10.347775220870972
126,Atlantic,5,60,10.459707856178284
126,Atlantic,5,65,10.57476258277893
126,Atlantic,5,70,10.690207242965698
126,Atlantic,5,75,10.795125007629395
126,Atlantic,5,80,10.877894878387451
126,Atlantic,5,85,10.952472567558289
126,Atlantic,5,90,11.00969660282135
126,Atlantic,5,95,11.069142818450928
126,Atlantic,5,100,11.10524868965149
126,Atlantic,5,125,11.391111731529236
126,Atlantic,5,150,11.591626167297363
126,Atlantic,5,175,11.732339978218079
126,Atlantic,5,200,11.876358151435852
126,Atlantic,5,225,11.950514078140259
126,Atlantic,5,250,11.976901650428772
126,Atlantic,5,275,12.00845754146576
126,Atlantic,5,300,11.932651162147522
126,Atlantic,5,325,12.12555193901062
126,Atlantic,5,350,12.195127964019775
126,Atlantic,5,375,12.290441036224365
126,Atlantic,5,400,12.222044467926025
126,Atlantic,5,425,12.441033244132996
126,Atlantic,5,450,12.464591979980469
126,Atlantic,5,475,12.508057475090027
126,Atlantic,5,500,12.561557173728943
126,Atlantic,5,550,12.635983228683472
126,Atlantic,5,600,12.602059364318848
126,Atlantic,5,650,13.266754269599915
126,Atlantic,5,700,12.9900563955307
126,Atlantic,5,750,13.303402304649353
